time,PT-204,PT-203,PT-205,PT-202,GD-205,GD-206,T.T1B(OIL),P.T2-1B,T.T1A(OIL),P.T2-1A,compressor2,T.T2-1B,compressor1,T.T2-1A,P.T1-1B,P.T1-1A,GD-204,T.T1-1B,GD-203,T.T1-1A,Chiller No. 2 Dispenser COOLER,Chiller No. 1 Dispenser COOLER,MFM-201,SUM DATA,TEMP,PT-201,GD-201,GD-202
10:36:18,44.75,86.1,86.53,44.66,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-37,5,0,2207.1,21,11.51,0,0
10:36:19,44.75,86.1,86.53,44.66,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-37,5,0,2207.1,21,11.51,0,0
10:36:20,44.69,86.06,86.4,44.59,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-37,5,0,2207.1,21,11.47,0,0
10:36:21,44.69,86.06,86.4,44.59,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-37,5,0,2207.1,21,11.47,0,0
10:36:22,44.69,86.06,86.4,44.59,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:23,44.76,86.1,86.49,44.65,0,0,31,52.1,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.52,0,0
10:36:24,44.76,86.1,86.49,44.65,0,0,31,52.1,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.52,0,0
10:36:25,44.71,86.08,86.42,44.56,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:26,44.71,86.08,86.42,44.56,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:27,44.71,86.08,86.42,44.56,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:28,44.67,86.05,86.4,44.55,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:29,44.67,86.05,86.4,44.55,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:30,44.83,86.14,86.53,44.66,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.52,0,0
10:36:31,44.83,86.14,86.53,44.66,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.52,0,0
10:36:32,44.76,86.06,86.5,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:36:33,44.76,86.06,86.5,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:36:34,44.76,86.06,86.5,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:36:35,44.78,86.1,86.48,44.6,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:36:36,44.78,86.1,86.48,44.6,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:36:37,44.76,86.11,86.51,44.62,0,0,31,52.1,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:38,44.76,86.11,86.51,44.62,0,0,31,52.1,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:39,44.72,86.01,86.39,44.54,0,0,31,52,19,50.3,0,27,0,22,8.3,6.6,3,21,0,22,-38,5,0,2207.1,21,11.44,0,0
10:36:40,44.72,86.01,86.39,44.54,0,0,31,52,19,50.3,0,27,0,22,8.3,6.6,3,21,0,22,-38,5,0,2207.1,21,11.44,0,0
10:36:41,44.72,86.01,86.39,44.54,0,0,31,52,19,50.3,0,27,0,22,8.3,6.6,3,21,0,22,-38,5,0,2207.1,21,11.45,0,0
10:36:42,44.71,86.08,86.38,44.59,0,0,31,52.1,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.45,0,0
10:36:43,44.71,86.08,86.38,44.59,0,0,31,52.1,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.45,0,0
10:36:44,44.7,86.08,86.5,44.55,0,0,31,52,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.46,0,0
10:36:45,44.7,86.08,86.5,44.55,0,0,31,52,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.46,0,0
10:36:46,44.81,86.19,86.53,44.7,0,0,31,52.1,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:36:47,44.81,86.19,86.53,44.7,0,0,31,52.1,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:36:48,44.7,86.03,86.43,44.56,0,0,31,52.1,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:49,44.7,86.03,86.43,44.56,0,0,31,52.1,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:36:50,44.77,86.12,86.49,44.67,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:36:51,44.77,86.12,86.49,44.67,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:36:52,44.79,86.03,86.47,44.57,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:36:53,44.79,86.03,86.47,44.57,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:36:54,44.73,86.08,86.41,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.48,0,0
10:36:55,44.73,86.08,86.41,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.48,0,0
10:36:56,44.67,86.04,86.38,44.61,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.46,0,0
10:36:57,44.67,86.04,86.38,44.61,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.46,0,0
10:36:58,44.82,86.14,86.5,44.67,0,0,31,52,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:36:59,44.82,86.14,86.5,44.67,0,0,31,52,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:37:00,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:37:01,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:37:02,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:37:03,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:37:04,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:37:05,44.81,86.11,86.48,44.69,0,0,31,52,19,50.3,0,28,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,20.9,11.51,0,0
10:37:06,44.81,86.11,86.48,44.69,0,0,31,52,19,50.3,0,28,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,20.9,11.51,0,0
10:37:07,44.73,86.05,86.4,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:08,44.73,86.05,86.4,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:09,44.73,86.05,86.4,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:10,44.72,86.07,86.42,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:11,44.72,86.07,86.42,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:12,44.72,86.07,86.42,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:13,44.74,86.1,86.47,44.59,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:37:14,44.74,86.1,86.47,44.59,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:37:15,44.74,86.1,86.47,44.59,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:37:16,44.69,85.99,86.43,44.53,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:37:17,44.69,85.99,86.43,44.53,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:37:18,44.69,85.99,86.43,44.53,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:37:19,44.82,86.14,86.51,44.65,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:37:20,44.82,86.14,86.51,44.65,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:37:21,44.77,86.11,86.51,44.67,0,0,31,52,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.51,0,0
10:37:22,44.77,86.11,86.51,44.67,0,0,31,52,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.51,0,0
10:37:23,44.77,86.11,86.51,44.67,0,0,31,52,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.51,0,0
10:37:24,44.72,86.1,86.43,44.59,0,0,31,52,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:25,44.72,86.1,86.43,44.59,0,0,31,52,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:26,44.83,86.15,86.47,44.69,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:37:27,44.83,86.15,86.47,44.69,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:37:28,44.83,86.15,86.47,44.69,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:37:29,44.79,86.13,86.42,44.65,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:37:30,44.79,86.13,86.42,44.65,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:37:31,44.79,86.06,86.54,44.64,0,0,31,52,19,50.3,0,28,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:32,44.79,86.06,86.54,44.64,0,0,31,52,19,50.3,0,28,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:33,44.82,86.15,86.52,44.66,0,0,31,52,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.51,0,0
10:37:34,44.82,86.15,86.52,44.66,0,0,31,52,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.51,0,0
10:37:35,44.64,86.06,86.38,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:36,44.64,86.06,86.38,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:37,44.64,86.06,86.38,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:37:38,44.74,86.05,86.47,44.61,0,0,31,52,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:37:39,44.73,86.07,86.4,44.61,0,0,31,52,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:37:40,44.73,86.07,86.4,44.61,0,0,31,52,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:37:41,44.81,86.15,86.43,44.66,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:37:42,44.81,86.15,86.43,44.66,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:37:43,44.74,86.08,86.43,44.57,0,0,31,52,19,50.3,0,27,0,21,8.3,6.6,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:37:44,44.74,86.08,86.43,44.57,0,0,31,52,19,50.3,0,27,0,21,8.3,6.6,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:37:45,44.72,86.04,86.42,44.54,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.49,0,0
10:37:46,44.72,86.04,86.42,44.54,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.49,0,0
10:37:47,44.69,86.03,86.43,44.58,0,0,31,52,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:37:48,44.69,86.03,86.43,44.58,0,0,31,52,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:37:49,44.66,86.02,86.44,44.54,0,0,31,51.9,19,50.4,0,27,0,22,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.44,0,0
10:37:50,44.66,86.02,86.44,44.54,0,0,31,51.9,19,50.4,0,27,0,22,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.44,0,0
10:37:51,44.66,86.02,86.44,44.54,0,0,31,51.9,19,50.4,0,27,0,22,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.44,0,0
10:37:52,44.75,86.12,86.42,44.69,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:37:53,44.75,86.12,86.42,44.69,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:37:54,44.75,86.12,86.42,44.69,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:37:55,44.67,86.02,86.36,44.56,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:37:56,44.67,86.02,86.36,44.56,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:37:57,44.67,86.02,86.36,44.56,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:37:58,44.81,86.16,86.5,44.66,0,0,31,52,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:37:59,44.81,86.16,86.5,44.66,0,0,31,52,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:38:00,44.69,86.01,86.37,44.55,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:01,44.69,86.01,86.37,44.55,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:02,44.69,86.01,86.37,44.55,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:03,44.81,86.13,86.47,44.62,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:38:04,44.81,86.13,86.47,44.62,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:38:05,44.7,86.04,86.39,44.56,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.46,0,0
10:38:06,44.7,86.04,86.39,44.56,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.46,0,0
10:38:07,44.69,86.03,86.41,44.5,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:08,44.69,86.03,86.41,44.5,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:09,44.69,86.03,86.41,44.5,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:10,44.72,86.11,86.42,44.61,0,0,31,52,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:11,44.72,86.11,86.42,44.61,0,0,31,52,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:12,44.78,86.13,86.48,44.64,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.5,0,0
10:38:13,44.78,86.13,86.48,44.64,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.5,0,0
10:38:14,44.71,86.08,86.44,44.59,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:15,44.71,86.08,86.44,44.59,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:16,44.71,86.08,86.44,44.59,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:17,44.79,86.16,86.47,44.73,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.5,0,0
10:38:18,44.79,86.16,86.47,44.73,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.5,0,0
10:38:19,44.76,86.14,86.43,44.63,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:38:20,44.76,86.14,86.43,44.63,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:38:21,44.74,86.07,86.42,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:38:22,44.74,86.07,86.42,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:38:23,44.81,86.16,86.51,44.66,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:38:24,44.81,86.16,86.51,44.66,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:38:25,44.76,86.14,86.42,44.66,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:38:26,44.76,86.14,86.42,44.66,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:38:27,44.79,86.17,86.51,44.68,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:38:28,44.79,86.17,86.51,44.68,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:38:29,44.74,86.07,86.5,44.61,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:30,44.74,86.07,86.5,44.61,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:31,44.69,86.07,86.36,44.58,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:32,44.69,86.07,86.36,44.58,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:33,44.76,86.15,86.44,44.53,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:34,44.76,86.15,86.44,44.53,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:35,44.76,86.15,86.44,44.53,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:36,44.76,86.15,86.44,44.53,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:37,44.76,86.15,86.44,44.53,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:38,44.79,86.1,86.53,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:38:39,44.79,86.1,86.53,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:38:40,44.79,86.1,86.53,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:38:41,44.73,86.08,86.4,44.58,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:42,44.73,86.08,86.4,44.58,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:43,44.73,86.08,86.4,44.58,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:44,44.81,86.11,86.46,44.54,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:38:45,44.81,86.11,86.46,44.54,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:38:46,44.81,86.11,86.46,44.54,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.51,0,0
10:38:47,44.71,86.01,86.38,44.49,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:48,44.71,86.01,86.38,44.49,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
