time,PT-204,PT-203,PT-205,PT-202,GD-205,GD-206,T.T1B(OIL),P.T2-1B,T.T1A(OIL),P.T2-1A,compressor2,T.T2-1B,compressor1,T.T2-1A,P.T1-1B,P.T1-1A,GD-204,T.T1-1B,GD-203,T.T1-1A,Chiller No. 2 Dispenser COOLER,Chiller No. 1 Dispenser COOLER,MFM-201,SUM DATA,TEMP,PT-201,GD-201,GD-202
10:38:49,44.71,86.01,86.38,44.49,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.45,0,0
10:38:50,44.71,86.16,86.46,44.69,0,0,31,52,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.5,0,0
10:38:51,44.71,86.16,86.46,44.69,0,0,31,52,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.5,0,0
10:38:52,44.7,85.99,86.38,44.53,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.46,0,0
10:38:53,44.7,85.99,86.38,44.53,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.46,0,0
10:38:54,44.7,85.99,86.38,44.53,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.46,0,0
10:38:55,44.72,86.09,86.44,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:56,44.72,86.09,86.44,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:57,44.72,86.09,86.44,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:38:58,44.78,86.12,86.49,44.63,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:38:59,44.78,86.12,86.49,44.63,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:39:00,44.78,86.12,86.49,44.63,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:39:01,44.71,86.06,86.43,44.58,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:02,44.71,86.06,86.43,44.58,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:03,44.71,86.06,86.43,44.58,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:04,44.82,86.18,86.44,44.67,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:39:05,44.82,86.18,86.44,44.67,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.52,0,0
10:39:06,44.72,86.05,86.44,44.61,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:39:07,44.72,86.05,86.44,44.61,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:39:08,44.71,86.04,86.41,44.57,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:09,44.71,86.04,86.41,44.57,0,0,31,51.9,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:10,44.78,86.14,86.47,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.49,0,0
10:39:11,44.78,86.14,86.47,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.49,0,0
10:39:12,44.78,86.14,86.47,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.49,0,0
10:39:13,44.73,86.11,86.38,44.59,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:14,44.73,86.11,86.38,44.59,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:15,44.69,86.04,86.37,44.57,0,0,31,51.9,19,50.3,0,26,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:16,44.69,86.04,86.37,44.57,0,0,31,51.9,19,50.3,0,26,0,21,8.4,6.5,3,21,0,22,-40,5,0,2207.1,21,11.47,0,0
10:39:17,44.72,86.04,86.38,44.58,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:39:18,44.72,86.04,86.38,44.58,0,0,31,52,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:39:19,44.76,86.06,86.46,44.64,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:39:20,44.76,86.06,86.46,44.64,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-40,5,0,2207.1,21,11.48,0,0
10:39:21,44.76,85.99,86.42,44.5,0,0,31,51.8,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:39:22,44.76,85.99,86.42,44.5,0,0,31,51.8,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:39:23,44.76,85.99,86.42,44.5,0,0,31,51.8,19,50.3,0,27,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:39:24,44.76,86.06,86.41,44.6,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:39:25,44.76,86.06,86.41,44.6,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:39:26,44.76,86.06,86.41,44.6,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:39:27,44.72,86.09,86.42,44.66,0,0,31,51.9,19,50.4,0,26,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:39:28,44.72,86.09,86.42,44.66,0,0,31,51.9,19,50.4,0,26,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:39:29,44.72,86.09,86.42,44.66,0,0,31,51.9,19,50.4,0,26,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:39:30,44.78,86.14,86.48,44.63,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.51,0,0
10:39:31,44.78,86.14,86.48,44.63,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.51,0,0
10:39:32,44.78,86.14,86.48,44.63,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.51,0,0
10:39:33,44.71,86.05,86.42,44.54,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.46,0,0
10:39:34,44.71,86.05,86.42,44.54,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.46,0,0
10:39:35,44.71,86.05,86.42,44.54,0,0,31,51.9,19,50.3,0,27,0,21,8.4,6.5,3,21,0,22,-39,5,0,2207.1,21,11.46,0,0
10:39:36,44.78,86.15,86.51,44.66,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:39:37,44.78,86.15,86.51,44.66,0,0,31,51.9,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:39:38,44.7,86.07,86.37,44.61,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:39,44.7,86.07,86.37,44.61,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:40,44.69,86,86.36,44.56,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:41,44.69,86,86.36,44.56,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:42,44.73,86.04,86.44,44.59,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:39:43,44.73,86.04,86.44,44.59,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:39:44,44.73,86.04,86.44,44.59,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:39:45,44.73,86.07,86.46,44.59,0,0,31,51.8,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:39:46,44.73,86.07,86.46,44.59,0,0,31,51.8,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:39:47,44.78,86.13,86.49,44.58,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:48,44.78,86.13,86.49,44.58,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:49,44.78,86.13,86.49,44.58,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:50,44.77,86.13,86.42,44.59,0,0,31,51.9,19,50.4,0,26,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:39:51,44.77,86.13,86.42,44.59,0,0,31,51.9,19,50.4,0,26,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:39:52,44.69,86.04,86.47,44.54,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:53,44.69,86.04,86.47,44.54,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.47,0,0
10:39:54,44.83,86.18,86.47,44.71,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:39:55,44.83,86.18,86.47,44.71,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:39:56,44.78,86.12,86.47,44.67,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:39:57,44.78,86.12,86.47,44.67,0,0,31,51.9,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.5,0,0
10:39:58,44.71,86.05,86.39,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21.1,11.5,0,0
10:39:59,44.71,86.05,86.39,44.66,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21.1,11.5,0,0
10:40:00,44.69,86.01,86.38,44.53,0,0,31,51.9,19,50.4,0,26,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:40:01,44.69,86.01,86.38,44.53,0,0,31,51.9,19,50.4,0,26,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:40:02,44.66,86.04,86.36,44.54,0,0,31,51.8,19,50.3,0,26,0,22,8.3,6.5,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:40:03,44.66,86.04,86.36,44.54,0,0,31,51.8,19,50.3,0,26,0,22,8.3,6.5,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:40:04,44.67,86.04,86.36,44.53,0,0,31,51.9,19,50.3,0,26,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:40:05,44.67,86.04,86.36,44.53,0,0,31,51.9,19,50.3,0,26,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:40:06,44.67,86.04,86.36,44.53,0,0,31,51.9,19,50.3,0,26,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:40:07,44.67,86.04,86.36,44.53,0,0,31,51.9,19,50.3,0,26,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:40:08,44.78,86.16,86.49,44.69,0,0,31,51.8,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21.1,11.45,0,0
10:40:09,44.78,86.16,86.49,44.69,0,0,31,51.8,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21.1,11.45,0,0
10:40:10,44.78,86.16,86.49,44.69,0,0,31,51.8,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21.1,11.45,0,0
10:40:11,44.76,86.14,86.47,44.67,0,0,31,51.8,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:40:12,44.76,86.14,86.47,44.67,0,0,31,51.8,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
10:40:13,44.72,86.01,86.42,44.58,0,0,31,51.8,19,50.4,0,26,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.46,0,0
10:40:14,44.72,86.01,86.42,44.58,0,0,31,51.8,19,50.4,0,26,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.46,0,0
10:40:15,44.72,86.01,86.42,44.58,0,0,31,51.8,19,50.4,0,26,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.46,0,0
10:40:16,44.81,86.15,86.53,44.67,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.52,0,0
10:40:17,44.81,86.15,86.53,44.67,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.52,0,0
10:40:18,44.81,86.15,86.53,44.67,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.52,0,0
10:40:19,44.79,86.21,86.52,44.67,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21.1,11.49,0,0
10:40:20,44.79,86.21,86.52,44.67,0,0,31,51.9,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21.1,11.49,0,0
10:40:21,44.74,86.16,86.45,44.69,0,0,31,51.8,19,50.4,0,26,0,22,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21.1,11.51,0,0
10:40:22,44.75,86.1,86.53,44.66,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-37,5,0,2207.1,21,11.51,0,0
10:40:23,44.75,86.1,86.53,44.66,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-37,5,0,2207.1,21,11.51,0,0
10:40:24,44.69,86.06,86.4,44.59,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-37,5,0,2207.1,21,11.47,0,0
10:40:25,44.69,86.06,86.4,44.59,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-37,5,0,2207.1,21,11.47,0,0
10:40:26,44.69,86.06,86.4,44.59,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:27,44.76,86.1,86.49,44.65,0,0,31,52.1,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.52,0,0
10:40:28,44.76,86.1,86.49,44.65,0,0,31,52.1,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.52,0,0
10:40:29,44.71,86.08,86.42,44.56,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:30,44.71,86.08,86.42,44.56,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:31,44.71,86.08,86.42,44.56,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:32,44.67,86.05,86.4,44.55,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:33,44.67,86.05,86.4,44.55,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:34,44.83,86.14,86.53,44.66,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.52,0,0
10:40:35,44.83,86.14,86.53,44.66,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.52,0,0
10:40:36,44.76,86.06,86.5,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:40:37,44.76,86.06,86.5,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:40:38,44.76,86.06,86.5,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:40:39,44.78,86.1,86.48,44.6,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:40:40,44.78,86.1,86.48,44.6,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:40:41,44.76,86.11,86.51,44.62,0,0,31,52.1,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:42,44.76,86.11,86.51,44.62,0,0,31,52.1,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:43,44.72,86.01,86.39,44.54,0,0,31,52,19,50.3,0,27,0,22,8.3,6.6,3,21,0,22,-38,5,0,2207.1,21,11.44,0,0
10:40:44,44.72,86.01,86.39,44.54,0,0,31,52,19,50.3,0,27,0,22,8.3,6.6,3,21,0,22,-38,5,0,2207.1,21,11.44,0,0
10:40:45,44.72,86.01,86.39,44.54,0,0,31,52,19,50.3,0,27,0,22,8.3,6.6,3,21,0,22,-38,5,0,2207.1,21,11.45,0,0
10:40:46,44.71,86.08,86.38,44.59,0,0,31,52.1,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.45,0,0
10:40:47,44.71,86.08,86.38,44.59,0,0,31,52.1,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.45,0,0
10:40:48,44.7,86.08,86.5,44.55,0,0,31,52,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.46,0,0
10:40:49,44.7,86.08,86.5,44.55,0,0,31,52,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.46,0,0
10:40:50,44.81,86.19,86.53,44.7,0,0,31,52.1,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:40:51,44.81,86.19,86.53,44.7,0,0,31,52.1,19,50.3,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:40:52,44.7,86.03,86.43,44.56,0,0,31,52.1,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:53,44.7,86.03,86.43,44.56,0,0,31,52.1,19,50.4,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:40:54,44.77,86.12,86.49,44.67,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:40:55,44.77,86.12,86.49,44.67,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:40:56,44.79,86.03,86.47,44.57,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:40:57,44.79,86.03,86.47,44.57,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.49,0,0
10:40:58,44.73,86.08,86.41,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.48,0,0
10:40:59,44.73,86.08,86.41,44.59,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.48,0,0
10:41:00,44.67,86.04,86.38,44.61,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.46,0,0
10:41:01,44.67,86.04,86.38,44.61,0,0,31,52.1,19,50.4,0,28,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.46,0,0
10:41:02,44.82,86.14,86.5,44.67,0,0,31,52,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:41:03,44.82,86.14,86.5,44.67,0,0,31,52,19,50.3,0,27,0,22,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.51,0,0
10:41:04,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:41:05,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:41:06,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:41:07,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:41:08,44.75,86.11,86.41,44.61,0,0,31,52.1,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-38,5,0,2207.1,21,11.47,0,0
10:41:09,44.81,86.11,86.48,44.69,0,0,31,52,19,50.3,0,28,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,20.9,11.51,0,0
10:41:10,44.81,86.11,86.48,44.69,0,0,31,52,19,50.3,0,28,0,22,8.4,6.5,3,21,0,22,-39,5,0,2207.1,20.9,11.51,0,0
10:41:11,44.73,86.05,86.4,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:41:12,44.73,86.05,86.4,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:41:13,44.73,86.05,86.4,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:41:14,44.72,86.07,86.42,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:41:15,44.72,86.07,86.42,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:41:16,44.72,86.07,86.42,44.6,0,0,31,52,19,50.4,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.48,0,0
10:41:17,44.74,86.1,86.47,44.59,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:41:18,44.74,86.1,86.47,44.59,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:41:19,44.74,86.1,86.47,44.59,0,0,31,52,19,50.3,0,27,0,21,8.3,6.5,3,21,0,22,-39,5,0,2207.1,21,11.49,0,0
10:41:20,44.69,85.99,86.43,44.53,0,0,31,52,19,50.3,0,27,0,21,8.4,6.6,3,21,0,22,-39,5,0,2207.1,21,11.45,0,0
